year,month,city,district,price_riyals,area_m2,no_deals,status,realstate_cls,realstate_type,month_order
2020,مارس,مكة المكرمة,حي/العمره المخطط الجديد درجتها الثالثة,400000,456.0,1,معتمدة,,,3
2020,مايو,مكة المكرمة,حي/العمره المخطط الجديد درجتها الثالثة,1210000,497.6,1,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/العمره المخطط الجديد درجتها الثالثة,495000,456.0,1,معتمدة,,,6
2020,اكتوبر,مكة المكرمة,حي/العمره المخطط الجديد درجتها الثالثة,0,0.0,0,معتمدة,,,10
2020,يونيو,مكة المكرمة,حي/العمره المعدل,0,0.0,0,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/العمره المعدل,0,0.0,0,معتمدة,,,7
2020,اكتوبر,مكة المكرمة,حي/العمره المعدل,0,0.0,0,معتمدة,,,10
2020,فبراير,مكة المكرمة,حي/العمره المعدل باشراحيل,140000,498.42,1,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/العمره المعدل باشراحيل,2000000,910.0,1,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/العمره المعدل باشراحيل,230000,498.42,1,معتمدة,,,4
2020,يونيو,مكة المكرمة,حي/العمره المعدل باشراحيل,700000,810.0,1,معتمدة,,,6
2020,اوغسطس,مكة المكرمة,حي/العمره المعدل باشراحيل,0,0.0,0,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/العمره المعدل باشراحيل,0,0.0,0,معتمدة,,,9
2020,ديسمبر,مكة المكرمة,حي/العمره المعدل باشراحيل,0,0.0,0,معتمدة,,,12
2020,يناير,مكة المكرمة,حي/العمره المعدل رقم 6,2947741,2344.32,4,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/العمره المعدل رقم 6,3102320,1948.58,4,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/العمره المعدل رقم 6,5339284,4133.87,7,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/العمره المعدل رقم 6,525000,236.3,1,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/العمره المعدل رقم 6,300000,597.0,1,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/العمره المعدل رقم 6,1450000,1363.36,2,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/العمره المعدل رقم 6,8167000,3840.61,7,معتمدة,,,7
2020,سبتمبر,مكة المكرمة,حي/العمره المعدل رقم 6,651657,2324.46,3,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/العمره المعدل رقم 6,4654663,4094.51,6,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/العمره المعدل رقم 6,6321125,5626.54,9,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/العمره المعدل رقم 6,3050000,2769.92,4,معتمدة,,,12
2020,فبراير,مكة المكرمة,حي/العمره المعدل رقم 8,800000,500.0,1,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/العمره المعدل رقم 8,1300000,619.44,1,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/العمره المعدل رقم 8,0,0.0,0,معتمدة,,,4
2020,يونيو,مكة المكرمة,حي/العمره المعدل رقم 8,2100000,1350.0,2,معتمدة,,,6
2020,اوغسطس,مكة المكرمة,حي/العمره المعدل رقم 8,730000,500.0,1,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/العمره المعدل رقم 8,0,0.0,0,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/العمره المعدل رقم 8,0,0.0,0,معتمدة,,,10
2020,ديسمبر,مكة المكرمة,حي/العمره المعدل رقم 8,0,0.0,0,معتمدة,,,12
2020,يناير,مكة المكرمة,حي/العمره النموذجى,700000,500.0,1,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/العمره النموذجى,0,0.0,0,معتمدة,,,2
2020,يوليو,مكة المكرمة,حي/العمره النموذجى,0,0.0,0,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/العمره النموذجى,700000,500.0,1,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/العمره النموذجى,0,0.0,0,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/العمره النموذجى,0,0.0,0,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/العمره النموذجى,0,0.0,0,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/العمره النموذجى,0,0.0,0,معتمدة,,,12
2020,يناير,مكة المكرمة,حي/العمره النموذجى رقم 1,0,0.0,0,معتمدة,,,1
2020,مارس,مكة المكرمة,حي/العمره النموذجى رقم 1,1200000,500.0,1,معتمدة,,,3
2020,يونيو,مكة المكرمة,حي/العمره النموذجى رقم 1,780000,500.0,1,معتمدة,,,6
2020,اكتوبر,مكة المكرمة,حي/العمره النموذجى رقم 1,0,0.0,0,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/العمره النموذجى رقم 1,1053280,1119.0,2,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/العمره النموذجى رقم 1,0,0.0,0,معتمدة,,,12
2020,يناير,مكة المكرمة,حي/العمره الودينيه على يسار الذاهب الى وادى فاطمه,0,0.0,0,معتمدة,,,1
2020,سبتمبر,مكة المكرمة,حي/العمره باشراحيل,360000,850.08,1,معتمدة,,,9
2020,مارس,مكة المكرمة,حي/العمره باشراحيل اضافات,0,0.0,0,معتمدة,,,3
2020,مايو,مكة المكرمة,حي/العمره باشراحيل اضافات,0,0.0,0,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/العمره باشراحيل اضافات,825000,872.76,1,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/العمره باشراحيل اضافات,1518000,890.86,1,معتمدة,,,7
2020,سبتمبر,مكة المكرمة,حي/العمره باشراحيل اضافات,0,0.0,0,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/العمره باشراحيل اضافات,500000,875.84,1,معتمدة,,,10
2020,يناير,مكة المكرمة,حي/العمره بالبحيرات,0,0.0,0,معتمدة,,,1
2020,مارس,مكة المكرمة,حي/العمره بالبحيرات,450000,503.46,1,معتمدة,,,3
2020,اوغسطس,مكة المكرمة,حي/العمره بالبحيرات,500000,506.39,1,معتمدة,,,8
2020,يناير,مكة المكرمة,حي/العمره رقم 12,1325000,826.88,2,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/العمره رقم 12,500000,201.88,1,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/العمره رقم 12,4500000,586.59,1,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/العمره رقم 12,0,0.0,0,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/العمره رقم 12,0,0.0,0,معتمدة,,,5
2020,يوليو,مكة المكرمة,حي/العمره رقم 12,0,0.0,0,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/العمره رقم 12,0,0.0,0,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/العمره رقم 12,1950000,1225.0,2,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/العمره رقم 12,0,0.0,0,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/العمره رقم 12,1134565,837.02,2,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/العمره رقم 12,0,0.0,0,معتمدة,,,12
2020,فبراير,مكة المكرمة,حي/العمره رقم 3,0,0.0,0,معتمدة,,,2
2020,يونيو,مكة المكرمة,حي/العمره رقم 3,1191593,500.0,1,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/العمره رقم 3,910000,649.78,1,معتمدة,,,7
2020,ديسمبر,مكة المكرمة,حي/العمره رقم 3,0,0.0,0,معتمدة,,,12
2020,فبراير,مكة المكرمة,حي/العمره رقم 9,360000,609.0,1,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/العمره رقم 9,0,0.0,0,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/العمره رقم 9,693510,201.7,1,معتمدة,,,4
2020,يوليو,مكة المكرمة,حي/العمره رقم 9,638500,962.1200000000001,2,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/العمره رقم 9,0,0.0,0,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/العمره رقم 9,280000,111.98,1,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/العمره رقم 9,684800,658.81,1,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/العمره رقم 9,0,0.0,0,معتمدة,,,11
2020,مارس,مكة المكرمة,حي/العمره شعبة الحروب,0,0.0,0,معتمدة,,,3
2020,يناير,مكة المكرمة,حي/الغزالة على يسار الذاهب الى المدينة,250000,569.9,1,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/الغزالة على يسار الذاهب الى المدينة,0,0.0,0,معتمدة,,,2
2020,اكتوبر,مكة المكرمة,حي/الغزالة على يسار الذاهب الى المدينة,350000,569.9,1,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/الغزالة على يسار الذاهب الى المدينة,0,0.0,0,معتمدة,,,11
2020,مايو,مكة المكرمة,حي/الغزالة على يسار الذاهب الى وادى فاطمة,0,0.0,0,معتمدة,,,5
2020,يناير,مكة المكرمة,حي/الغسالة,1918407,919.6099999999999,7,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/الغسالة,0,0.0,0,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/الغسالة,0,0.0,0,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/الغسالة,0,0.0,0,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/الغسالة,0,0.0,0,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/الغسالة,1800000,400.0,1,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/الغسالة,100000,128.17,1,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/الغسالة,0,0.0,0,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/الغسالة,0,0.0,0,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/الغسالة,0,0.0,0,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/الغسالة,770000,400.0,1,معتمدة,,,11
2020,مارس,مكة المكرمة,حي/الغسالة الششة الشمالية بمكة,0,0.0,0,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/الغسالة المعابدة,0,0.0,0,معتمدة,,,4
2020,فبراير,مكة المكرمة,حي/الغسالة رقم 2,0,0.0,0,معتمدة,,,2
2020,يناير,مكة المكرمة,حي/الغسالة رقم 4,0,0.0,0,معتمدة,,,1
2020,مايو,مكة المكرمة,حي/الغسالة رقم 4,0,0.0,0,معتمدة,,,5
2020,سبتمبر,مكة المكرمة,حي/الغسالة رقم 4,450000,168.0,1,معتمدة,,,9
2020,نوفمبر,مكة المكرمة,حي/الغسالة رقم 4,620000,190.18,2,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/الغسالة رقم 4,0,0.0,0,معتمدة,,,12
2020,ابريل,مكة المكرمة,حي/الغسالة رقم 4 المعدل,0,0.0,0,معتمدة,,,4
2020,فبراير,مكة المكرمة,حي/الغساله رقم 1,0,0.0,0,معتمدة,,,2
2020,يناير,مكة المكرمة,حي/الغويرات خلف محطة البديوى,0,0.0,0,معتمدة,,,1
2020,مارس,مكة المكرمة,حي/الغويرات خلف محطة البديوى,0,0.0,0,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/الغويرات خلف محطة البديوى,0,0.0,0,معتمدة,,,4
2020,يونيو,مكة المكرمة,حي/الغويرات خلف محطة البديوى,0,0.0,0,معتمدة,,,6
2020,يناير,مكة المكرمة,حي/الفجيج شرق طريق وادى فاطمة,0,0.0,0,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/الفجيج شرق طريق وادى فاطمة,0,0.0,0,معتمدة,,,2
2020,اكتوبر,مكة المكرمة,حي/الفجيج شرق طريق وادى فاطمة,200000,500.17,1,معتمدة,,,10
2020,يونيو,مكة المكرمة,حي/الفلاته بجرول,5019461,316.85,2,معتمدة,,,6
2020,يناير,مكة المكرمة,حي/الفهد المعدل بالشرائع,1982000,2085.47,4,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/الفهد المعدل بالشرائع,12527052,12356.52,23,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/الفهد المعدل بالشرائع,9186800,13076.0,26,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/الفهد المعدل بالشرائع,6325000,5625.0,11,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/الفهد المعدل بالشرائع,1232500,1112.5,2,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/الفهد المعدل بالشرائع,7760000,7966.24,16,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/الفهد المعدل بالشرائع,600000,580.76,1,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/الفهد المعدل بالشرائع,1377000,1627.5,3,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/الفهد المعدل بالشرائع,1612500,1573.07,3,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/الفهد المعدل بالشرائع,13125711,12254.91,19,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/الفهد المعدل بالشرائع,10980104,8790.48,15,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/الفهد المعدل بالشرائع,2401725,2098.88,4,معتمدة,,,12
2020,يناير,مكة المكرمة,حي/الفيحاء,0,0.0,0,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/الفيحاء,310000,135.43,1,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/الفيحاء,1200000,660.0,1,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/الفيحاء,0,0.0,0,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/الفيحاء,0,0.0,0,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/الفيحاء,757063,672.0,1,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/الفيحاء,200000,934.1,1,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/الفيحاء,0,0.0,0,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/الفيحاء,0,0.0,0,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/الفيحاء,500000,784.24,2,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/الفيحاء,4180000,2295.646,4,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/الفيحاء,0,0.0,0,معتمدة,,,12
2020,مارس,مكة المكرمة,حي/القوبعية وادى بنى عمير,0,0.0,0,معتمدة,,,3
2020,يونيو,مكة المكرمة,حي/الكازنو,500000,795.45,1,معتمدة,,,6
2020,يناير,مكة المكرمة,حي/الكبيره السوداء من جهة الغرب جنوب خط الخواجات,40000,854.61,1,معتمدة,,,1
2020,سبتمبر,مكة المكرمة,حي/الكدوة,0,0.0,0,معتمدة,,,9
2020,يناير,مكة المكرمة,حي/الكر,210000,776.03,1,معتمدة,,,1
2020,نوفمبر,مكة المكرمة,حي/الكر,2000000,8397.68,1,معتمدة,,,11
2020,يناير,مكة المكرمة,حي/الكر خلف الجوازات على يمين الذاهب الى الطائف,0,0.0,0,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/الكر خلف الجوازات على يمين الذاهب الى الطائف,0,0.0,0,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/الكر خلف الجوازات على يمين الذاهب الى الطائف,0,0.0,0,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/الكر خلف الجوازات على يمين الذاهب الى الطائف,0,0.0,0,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/الكر خلف الجوازات على يمين الذاهب الى الطائف,0,0.0,0,معتمدة,,,5
2020,مارس,مكة المكرمة,حي/الكر على يمين الذاهب الى الطائف,0,0.0,0,معتمدة,,,3
2020,يونيو,مكة المكرمة,حي/الكر على يمين الذاهب الى الطائف,0,0.0,0,معتمدة,,,6
2020,نوفمبر,مكة المكرمة,حي/الكر على يمين الذاهب الى الطائف,0,0.0,0,معتمدة,,,11
2020,مايو,مكة المكرمة,حي/الكعكية حارة الجاوه,0,0.0,0,معتمدة,,,5
2020,يناير,مكة المكرمة,حي/اللابا والمسيورة,0,0.0,0,معتمدة,,,1
2020,يناير,مكة المكرمة,حي/اللابا والميسوره,1000000,592.88,1,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/اللابا والميسوره,900000,984.51,2,معتمدة,,,2
2020,مايو,مكة المكرمة,حي/اللابا والميسوره,420000,250.0,1,معتمدة,,,5
2020,يوليو,مكة المكرمة,حي/اللابا والميسوره,1200000,250.0,1,معتمدة,,,7
2020,سبتمبر,مكة المكرمة,حي/اللابا والميسوره,0,0.0,0,معتمدة,,,9
2020,نوفمبر,مكة المكرمة,حي/اللابا والميسوره,1200000,250.0,1,معتمدة,,,11
2020,يونيو,مكة المكرمة,حي/اللاباء والميسوره,675000,500.0,1,معتمدة,,,6
2020,فبراير,مكة المكرمة,حي/اللالجه من جهة المسفلة بمكة المسماه البقرة,5250000,875.0,1,معتمدة,,,2
2020,يناير,مكة المكرمة,حي/اللحيانية,100000,10003.53,1,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/اللحيانية,0,0.0,0,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/اللحيانية,0,0.0,0,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/اللحيانية,200000,504.0,1,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/اللحيانية,0,0.0,0,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/اللحيانية,0,0.0,0,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/اللحيانية,0,0.0,0,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/اللحيانية,180000,1070.79,1,معتمدة,,,8
2020,اكتوبر,مكة المكرمة,حي/اللحيانية,100000,1221.65,1,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/اللحيانية,5450000,186289.59,6,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/اللحيانية,460000,2262.03,3,معتمدة,,,12
2020,يناير,مكة المكرمة,حي/اللقيطة من المخطط رقم خمسة المعدل للورش,1250000,918.81,3,معتمدة,,,1
2020,سبتمبر,مكة المكرمة,حي/اللقيطة من المخطط رقم خمسة المعدل للورش,0,0.0,0,معتمدة,,,9
2020,يناير,مكة المكرمة,حي/المحمديه,11120460,3488.52,11,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/المحمديه,2120000,1210.03,3,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/المحمديه,550000,180.5,1,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/المحمديه,0,0.0,0,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/المحمديه,0,0.0,0,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/المحمديه,8250000,2655.74,10,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/المحمديه,9096738,4054.31,9,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/المحمديه,1847826,916.32,3,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/المحمديه,3969000,4586.87,9,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/المحمديه,0,0.0,0,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/المحمديه,13310311,2790.86,10,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/المحمديه,2362157,815.4100000000001,3,معتمدة,,,12
2020,مايو,مكة المكرمة,حي/المخطط التفصيلى لحى النزهة,0,0.0,0,معتمدة,,,5
2020,ديسمبر,مكة المكرمة,حي/المخطط العام لحى الزهراء,0,0.0,0,معتمدة,,,12
2020,اكتوبر,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية,0,0.0,0,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية,30000,625.0,1,معتمدة,,,11
2020,ابريل,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية تقسيم 1,0,0.0,0,معتمدة,,,4
2020,اكتوبر,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية تقسيم 1,0,0.0,0,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية تقسيم 1,0,0.0,0,معتمدة,,,11
2020,مارس,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية تقسيم رقم 4,0,0.0,0,معتمدة,,,3
2020,يوليو,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية تقسيم رقم 4,0,0.0,0,معتمدة,,,7
2020,سبتمبر,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية تقسيم رقم 4,0,0.0,0,معتمدة,,,9
2020,نوفمبر,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية تقسيم رقم 4,0,0.0,0,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/المخطط العام للضفة الغربية بالعزيزية تقسيم رقم 4,0,0.0,0,معتمدة,,,12
2020,يناير,مكة المكرمة,حي/المخطط العام للضفة الغربية تقسيم 1,0,0.0,0,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/المخطط العام للضفة الغربية تقسيم 1,0,0.0,0,معتمدة,,,2
2020,ابريل,مكة المكرمة,حي/المخطط العام للضفة الغربية تقسيم 1,0,0.0,0,معتمدة,,,4
2020,يوليو,مكة المكرمة,حي/المخطط العام للضفة الغربية تقسيم 1,335556,926.84,1,معتمدة,,,7
2020,اكتوبر,مكة المكرمة,حي/المخطط العام للضفة الغربية تقسيم 1,250000,164.75,1,معتمدة,,,10
2020,ديسمبر,مكة المكرمة,حي/المخطط العام للضفة الغربية تقسيم 1,31945,88.325,1,معتمدة,,,12
2020,يوليو,مكة المكرمة,حي/المخطط العام للضفة الغربية تقسيم 3,0,0.0,0,معتمدة,,,7
2020,سبتمبر,مكة المكرمة,حي/المخطط العام للضفة الغربية رقم 1,2700000,625.0,1,معتمدة,,,9
2020,يناير,مكة المكرمة,حي/المخطط العام للضفة الغربيه تقسيم 1 بالعزيزيه,0,0.0,0,معتمدة,,,1
2020,مايو,مكة المكرمة,حي/المخطط العام للضفة الغربيه تقسيم 1 بالعزيزيه,0,0.0,0,معتمدة,,,5
2020,نوفمبر,مكة المكرمة,حي/المخطط العام للضفة الغربيه تقسيم 1 بالعزيزيه,0,0.0,0,معتمدة,,,11
2020,يونيو,مكة المكرمة,حي/المخطط العام للضفةالغربيةباالعزيزيةتقسم3 المعدل,26764032,920.0,1,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/المروة بالعمرة,0,0.0,0,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/المروة بالعمرة,350000,480.0,1,معتمدة,,,8
2020,اوغسطس,مكة المكرمة,حي/المسارب شرق طريق اليث,0,0.0,0,معتمدة,,,8
2020,يناير,مكة المكرمة,حي/المسفلة,8300000,1090.43,3,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/المسفلة,613972,95.405,2,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/المسفلة,14600000,2136.96,2,معتمدة,,,3
2020,ابريل,مكة المكرمة,حي/المسفلة,0,0.0,0,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/المسفلة,0,0.0,0,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/المسفلة,11940280,489.8453,3,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/المسفلة,0,0.0,0,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/المسفلة,1871700,567.0,1,معتمدة,,,8
2020,سبتمبر,مكة المكرمة,حي/المسفلة,1060800,294.6885,3,معتمدة,,,9
2020,اكتوبر,مكة المكرمة,حي/المسفلة,310000,191.37,2,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/المسفلة,1418902,551.36,3,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/المسفلة,4200000,2858.03,4,معتمدة,,,12
2020,يناير,مكة المكرمة,حي/المسفلة 10/ 1,0,0.0,0,معتمدة,,,1
2020,يونيو,مكة المكرمة,حي/المسفلة 10/ 1,300000,160.97,1,معتمدة,,,6
2020,يوليو,مكة المكرمة,حي/المسفلة 10/ 1,0,0.0,0,معتمدة,,,7
2020,اكتوبر,مكة المكرمة,حي/المسفلة 10/ 1,0,0.0,0,معتمدة,,,10
2020,ديسمبر,مكة المكرمة,حي/المسفلة 10/ 1,0,0.0,0,معتمدة,,,12
2020,اكتوبر,مكة المكرمة,حي/المسفلة 10/ 7,1049494,500.0,1,معتمدة,,,10
2020,يناير,مكة المكرمة,حي/المسفلة 11 جنوب 3 غرب 4 عبده خضرى,0,0.0,0,معتمدة,,,1
2020,نوفمبر,مكة المكرمة,حي/المسفلة 11 جنوب 3 غرب 4 عبده خضرى,100000,260.0,1,معتمدة,,,11
2020,مارس,مكة المكرمة,حي/المسفلة 11 جنوب 3ب غرب 4,0,0.0,0,معتمدة,,,3
2020,يوليو,مكة المكرمة,حي/المسفلة 11 جنوب 3ب غرب 4,815000,231.45,1,معتمدة,,,7
2020,اكتوبر,مكة المكرمة,حي/المسفلة 11 جنوب 3ب غرب 4,530000,688.06,1,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/المسفلة 11 جنوب 3ب غرب 4,440000,175.25,1,معتمدة,,,11
2020,يناير,مكة المكرمة,حي/المسفلة 12,1700000,500.0,1,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/المسفلة 12,0,0.0,0,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/المسفلة 12,0,0.0,0,معتمدة,,,3
2020,اكتوبر,مكة المكرمة,حي/المسفلة 12,700000,500.0,1,معتمدة,,,10
2020,ديسمبر,مكة المكرمة,حي/المسفلة 12,0,0.0,0,معتمدة,,,12
2020,مايو,مكة المكرمة,حي/المسفلة ابو شدادين,0,0.0,0,معتمدة,,,5
2020,نوفمبر,مكة المكرمة,حي/المسفلة ابو شدادين,0,0.0,0,معتمدة,,,11
2020,يناير,مكة المكرمة,حي/المسفلة التجميعى المعدل,375000,239.755,1,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/المسفلة التجميعى المعدل,1380000,1001.73,2,معتمدة,,,2
2020,ابريل,مكة المكرمة,حي/المسفلة التجميعى المعدل,0,0.0,0,معتمدة,,,4
2020,مايو,مكة المكرمة,حي/المسفلة التجميعى المعدل,0,0.0,0,معتمدة,,,5
2020,يوليو,مكة المكرمة,حي/المسفلة التجميعى المعدل,1420000,900.6099999999999,2,معتمدة,,,7
2020,اوغسطس,مكة المكرمة,حي/المسفلة التجميعى المعدل,0,0.0,0,معتمدة,,,8
2020,اكتوبر,مكة المكرمة,حي/المسفلة التجميعى المعدل,1000000,507.66,1,معتمدة,,,10
2020,نوفمبر,مكة المكرمة,حي/المسفلة التجميعى المعدل,1159962,431.15,1,معتمدة,,,11
2020,ديسمبر,مكة المكرمة,حي/المسفلة التجميعى المعدل,0,0.0,0,معتمدة,,,12
2020,مايو,مكة المكرمة,حي/المسفلة الجنوبية رقم واحد,0,0.0,0,معتمدة,,,5
2020,يناير,مكة المكرمة,حي/المسفلة الكدوه,0,0.0,0,معتمدة,,,1
2020,فبراير,مكة المكرمة,حي/المسفلة الكدوه,1400000,63.96,1,معتمدة,,,2
2020,مارس,مكة المكرمة,حي/المسفلة الكدوه,0,0.0,0,معتمدة,,,3
2020,مايو,مكة المكرمة,حي/المسفلة الكدوه,0,0.0,0,معتمدة,,,5
2020,يونيو,مكة المكرمة,حي/المسفلة الكدوه,1800000,79.07,1,معتمدة,,,6
2020,سبتمبر,مكة المكرمة,حي/المسفلة الكدوه,1000000,87.5,2,معتمدة,,,9
2020,نوفمبر,مكة المكرمة,حي/المسفلة الكدوه,50000,2226.66,1,معتمدة,,,11
