year,month,city,district,price_riyals,area_m2,no_deals,status,realstate_cls,realstate_type
2018,نوفمبر,مكة المكرمة,حي/الحمراءالواقع على يمين الذاهب الى جدةالطريق السريع,600000,2369.5,2,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الخالدية بالهنداوية,900000,296.0,1,معتمدة,,
2018,سبتمبر,مكة المكرمة,حي/الخالدية بالهنداوية,1890000,296.0,1,معتمدة,,
2018,اوغسطس,مكة المكرمة,حي/الخالدية بجزئية رقم 21 الواقع بالرصيفة,1000000,400.0,1,معتمدة,,
2018,يناير,مكة المكرمة,حي/الخالديه رقم 2,794000,191.52,1,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الخالديه رقم 2,1368789,336.87,2,معتمدة,,
2018,مارس,مكة المكرمة,حي/الخالديه رقم 2,2103650,556.27,3,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الخالديه رقم 2,3081000,835.33,4,معتمدة,,
2018,مايو,مكة المكرمة,حي/الخالديه رقم 2,400000,128.6,1,معتمدة,,
2018,يونيو,مكة المكرمة,حي/الخالديه رقم 2,4115000,976.0,3,معتمدة,,
2018,يوليو,مكة المكرمة,حي/الخالديه رقم 2,750000,507.15,1,معتمدة,,
2018,سبتمبر,مكة المكرمة,حي/الخالديه رقم 2,600000,222.9,1,معتمدة,,
2018,اكتوبر,مكة المكرمة,حي/الخالديه رقم 2,8442717,1619.8,6,معتمدة,,
2018,نوفمبر,مكة المكرمة,حي/الخالديه رقم 2,1460052,1009.86,3,معتمدة,,
2018,ديسمبر,مكة المكرمة,حي/الخالديه رقم 2,3279000,1119.43,2,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الخانسه,400000,253.7,1,معتمدة,,
2018,يناير,مكة المكرمة,حي/الخضراء,3271999,1325.4,2,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الخضراء,600000,396.0,1,معتمدة,,
2018,مارس,مكة المكرمة,حي/الخضراء,1900000,750.0,1,معتمدة,,
2018,مايو,مكة المكرمة,حي/الخضراء,905000,540.0,1,معتمدة,,
2018,يناير,مكة المكرمة,حي/الخضراء المعتمد,800000,489.87,1,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الخضراء المعتمد,800000,560.0,1,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الخضراء المعدل,548289,625.0,1,معتمدة,,
2018,مارس,مكة المكرمة,حي/الخضراء المعدل,400000,500.0,1,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الخضراء المعدل,2415542,765.93,2,معتمدة,,
2018,مايو,مكة المكرمة,حي/الخضراء المعدل,200000,151.6279,2,معتمدة,,
2018,يونيو,مكة المكرمة,حي/الخضراء المعدل,2340000,650.0,1,معتمدة,,
2018,نوفمبر,مكة المكرمة,حي/الخضراء المعدل,830000,675.0,1,معتمدة,,
2018,يناير,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,1350000,1807.46,2,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,810000,611.95,1,معتمدة,,
2018,مارس,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,1339948,1309.26,2,معتمدة,,
2018,ابريل,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,2900000,744.0,1,معتمدة,,
2018,مايو,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,745000,408.6,1,معتمدة,,
2018,يونيو,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,529000,213.68,1,معتمدة,,
2018,يوليو,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,420000,531.44,1,معتمدة,,
2018,سبتمبر,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,600000,560.96,1,معتمدة,,
2018,اكتوبر,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,869890,213.68,1,معتمدة,,
2018,نوفمبر,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,4635546,2698.66,5,معتمدة,,
2018,ديسمبر,مكة المكرمة,حي/الخضراء بطريق الطائف القديم والمعدل,2747666,2106.65,4,معتمدة,,
2018,اوغسطس,مكة المكرمة,حي/الخياط,600000,525.0,1,معتمدة,,
2018,مايو,مكة المكرمة,حي/الرأفه,90000,645.0,1,معتمدة,,
2018,يناير,مكة المكرمة,حي/الراشدية,4396515,6168.09,8,معتمدة,,
2018,فبراير,مكة المكرمة,حي/الراشدية,1250000,1175.0,2,معتمدة,,
2018,مارس,مكة المكرمة,حي/الراشدية,2380000,1575.0,3,معتمدة,,
